TachographVehicleSpeed	AcceleratorPedalAPPosition1	BrakePedalPosition	CurrentGear	EngineSpeed	ActualEnginePercentTorque[percent]	EngineFuelRate	EngineCoolantTemperature	EngineOilTemperature[Celsius]	AmbientAirTemp[C]	HRVD_I_TotalVehiclDistancHighRes[m]	GPS_Altitude[m]	GPS_Latitude[deg_per_bit]	GPS_Longitude[deg_per_bit]	D_AxleWeight[kg]	
0	0	26	1	601,25	12	2,7	90	97,34375	24,90625	139895850	951,5	-25,4440872	-49,2839965	5791	
0	0	26	1	600,125	12	2,7	90	97,34375	24,90625	139895850	950,875	-25,4440863	-49,2839939	5626	
0	0	26	1	599,75	12	2,75	90	97,34375	24,90625	139895850	950,5	-25,4440843	-49,2839901	7541	
0	0	19,2	1	601,625	12	2,7	90	97,34375	24,90625	139895850	950,5	-25,4440836	-49,2839897	6093	
0	0	0	1	581,125	16	4,2	90	97,34375	24,90625	139895850	950,5	-25,4440836	-49,2839897	5791	
0,59765625	30	0	1	591,125	26	5,95	90	97,34375	24,90625	139895850	950,375	-25,4440837	-49,2839897	5473	
2,296875	46,4	0	1	717,25	35	10,15	90	97,34375	24,90625	139895850	950,375	-25,4440837	-49,2839897	7652	
4,09765625	50,8	0	1	876,25	37	13,5	90	97,34375	24,90625	139895850	950,375	-25,4440837	-49,2839897	6083	
6,296875	58	0	1	992,125	41	16,8	90	97,34375	25	139895850	950,375	-25,4440837	-49,2839897	5835	
8,5	60	0	1	1097,75	39	17,65	90	97,21875	25	139895850	950,375	-25,4440836	-49,2839896	5358	
10,3984375	60,8	0	1	1146,25	38	17,95	90	97,21875	25	139895855	950,375	-25,4440836	-49,2839896	7719	
11,8984375	58	0	1	1164,875	34	16,4	90	97,21875	25	139895855	950,375	-25,4440664	-49,2839273	6060	
13,19921875	58,8	0	1	1189	33	16,4	90	96,9375	25	139895860	949,5	-25,4440664	-49,2839273	5814	
14,19921875	54,4	0	1	1178,875	29	14,25	90	96,9375	25	139895860	949,5	-25,4440664	-49,2839273	5814	
15	53,2	0	1	1175,375	28	13,05	90	96,9375	25	139895860	946,5	-25,4440478	-49,2838662	7597	
15,5	51,6	0	1	1157,5	25	11,85	90	96,9375	25	139895865	946,5	-25,4440478	-49,2838662	6067	
15,8984375	50,8	0	1	1177,75	25	12,25	90	96,9375	25	139895865	946,5	-25,4440375	-49,2838308	5770	
16,296875	48	0	1	1133,125	22	10,35	90	96,9375	25	139895880	946	-25,4439896	-49,283679	5499	
16,5	45,6	0	1	1127,5	20	9,95	89	96,9375	25	139895880	946	-25,4439896	-49,283679	7519	
16,59765625	40,4	0	1	1061,875	17	7,75	89	96,65625	25	139895890	945,75	-25,4439896	-49,283679	6108	
16,5	40,8	0	1	1036,375	17	7,35	89	96,65625	25	139895890	945,625	-25,4439363	-49,283613	5749	
16,296875	35,6	0	1	971,25	13	3,85	89	96,65625	25	139895905	945,25	-25,4439083	-49,2835687	5651	
16,09765625	36,4	0	1	966,25	15	6,05	89	96,65625	25	139895905	944,75	-25,4438781	-49,2835342	7798	
15,796875	38	0	1	956,875	17	5,8	89	96,65625	25	139895905	944	-25,4438781	-49,2835342	6094	
15,59765625	35,6	0	1	962,125	14	6,35	89	96,65625	24,90625	139895910	944	-25,4438552	-49,2834993	5791	
15,3984375	35,2	0	1	929,5	14	5,7	89	96,375	24,90625	139895910	945	-25,4438354	-49,2834262	5639	
15,19921875	36,4	0	1	929,25	15	5,9	89	96,375	24,90625	139895915	944,5	-25,4438259	-49,2833815	7586	
15,09765625	37,6	0	1	924,625	17	5,8	89	96,375	24,90625	139895915	944,5	-25,4438259	-49,2833815	6078	
14,8984375	37,2	0	1	937,875	16	6,2	89	96,375	24,90625	139895930	944,5	-25,4438175	-49,2832973	5863	
14,69921875	31,2	0	1	851	13	4,45	89	96,375	24,90625	139895930	944,5	-25,4438203	-49,28321	5639	
14,5	32,8	0	1	844,125	14	4,95	89	96,375	24,90625	139895935	944,5	-25,4438203	-49,28321	7586	
14,296875	44,4	0	1	901,25	24	7,6	89	96,25	24,90625	139895935	943,5	-25,4438203	-49,28321	6078	
14,69921875	63,2	0	1	1191,5	37	16,2	89	96,25	24,90625	139895935	942,125	-25,4438226	-49,2831254	5835	
16	68,8	0	1	1371,5	45	23,6	89	96,25	24,90625	139895950	942	-25,4438237	-49,2830833	5460	
17,59765625	71,2	0	1	1451,25	43	25,55	89	96,25	24,90625	139895950	942	-25,4438237	-49,2830833	7675	
19,3984375	70,8	0	2	981	50	15,2	89	96,25	24,90625	139895960	942,25	-25,443821	-49,2830425	6061	
21,19921875	70,4	0	2	1080,375	62	27,6	89	96,375	24,90625	139895960	942,375	-25,443821	-49,2830425	5792	
23,09765625	70,8	0	2	1171,875	57	27,75	89	96,375	24,90625	139895960	942,375	-25,4438153	-49,2830002	5333	
24,3984375	62,8	0	2	1233,375	35	19,95	89	96,375	24,90625	139895965	942,625	-25,4438153	-49,2830002	7664	
25,296875	65,2	0	3	949,375	58	16,35	89	96,375	24,90625	139895965	942,625	-25,4434874	-49,2821756	6099	
26,3984375	66,4	0	3	986,25	58	22,6	89	96,375	24,90625	139895990	943,875	-25,4434874	-49,2821756	5836	
27,59765625	70,8	0	3	1033,75	64	27,3	89	96,375	24,90625	139895990	943,5	-25,4434874	-49,2821756	5499	
28,69921875	59,2	0	3	1086,875	63	35,8	89	96,5	24,90625	139895995	943,5	-25,4434874	-49,2821756	7641	
30,296875	65,2	0	3	1121,375	47	23,25	89	96,5	24,90625	139895995	944	-25,4434874	-49,2821756	6098	
31	65,6	0	3	1151,125	44	29,35	89	96,5	24,90625	139895995	944,125	-25,4434874	-49,2821756	5727	
32,09765625	62	0	3	1185,875	39	23,3	89	96,5	24,90625	139896030	944,125	-25,4434874	-49,2821756	5409	
32,09765625	42,8	0	3	1196,375	14	6,65	89	96,5	24,90625	139896030	944,875	-25,4434874	-49,2821756	7720	
32	50,4	0	3	1197,125	20	7,85	89	96,5	24,71875	139896035	944,625	-25,4434874	-49,2821756	6186	
32,3984375	61,6	0	3	1203,75	46	16,65	89	96,5	24,71875	139896035	945,25	-25,4434874	-49,2821756	5902	
33,09765625	64,4	0	3	1226,125	31	17,55	89	96,5	24,71875	139896055	943,875	-25,4434648	-49,2820846	5537	
33,8984375	60,8	0	3	1271	35	19,65	89	96,65625	24,71875	139896055	942,875	-25,4434545	-49,2820024	7319	
34,69921875	61,6	0	4	949,5	49	13,85	90	96,65625	24,71875	139896085	942,125	-25,443418	-49,2819071	6051	
35,3984375	56,4	0	4	966	43	20,7	90	96,65625	24,71875	139896085	942,125	-25,443418	-49,2819071	6166	
35,796875	57,2	0	4	979,875	47	17,35	90	96,65625	24,71875	139896085	943,25	-25,4433596	-49,2817243	5499	
36,19921875	60	0	4	989,125	44	15,9	90	96,65625	24,71875	139896100	943,875	-25,4433336	-49,2816357	7675	
36,8984375	59,6	0	4	1011,125	41	16,95	90	96,65625	24,71875	139896100	945	-25,443254	-49,2813435	6077	
36,8984375	0	0	4	999,875	0	3,25	90	96,65625	24,59375	139896110	945	-25,443254	-49,2813435	5837	
36,8984375	0	0	4	1008,375	0	0	90	96,9375	24,59375	139896110	945	-25,443254	-49,2813435	5837	
36,59765625	0	0	4	1000,25	0	0	90	96,9375	24,59375	139896155	944,5	-25,4432136	-49,281251	7385	
36,19921875	0	0	4	987,75	0	0	90	96,9375	24,59375	139896155	943,625	-25,4431718	-49,2811517	5974	
35,8984375	0	0	4	981,5	0	0	90	96,9375	24,59375	139896165	942,75	-25,4431194	-49,2810681	5815	
35,69921875	0	0	4	971,375	0	0	90	96,9375	24,59375	139896165	942,75	-25,4430909	-49,2809796	5830	
35,296875	0	0	4	965,875	0	0	90	96,9375	24,59375	139896165	941,75	-25,4430599	-49,2808902	7497	
35,19921875	0	0	4	963,625	0	0	90	96,9375	24,59375	139896195	941,75	-25,4430599	-49,2808902	6098	
35,3984375	0	0	4	967,875	0	0	90	96,9375	24,59375	139896195	940,75	-25,4430599	-49,2808902	5855	
35,3984375	0	0	4	966,75	0	0	90	96,9375	24,59375	139896215	941,5	-25,4430058	-49,2808038	5613	
35,3984375	0	0,4	4	968,375	0	0	90	96,9375	24,59375	139896215	941,5	-25,4429663	-49,2807158	7229	
35,19921875	0	0,4	4	964,375	0	0	90	96,9375	24,40625	139896230	941,25	-25,4429663	-49,2807158	7229	
35,09765625	0	2	4	958,875	0	0	90	96,9375	24,40625	139896230	939,875	-25,4428305	-49,2803579	7229	
35,09765625	0	9,2	4	959,5	0	0	90	96,9375	24,40625	139896260	939,875	-25,4428305	-49,2803579	5766	
33,59765625	0	3,6	4	917	0	0	90	96,9375	24,40625	139896260	939,625	-25,442776	-49,2801739	7023	
32,8984375	0	4	4	848,875	0	0	90	96,9375	24,40625	139896280	940,75	-25,4427318	-49,2800864	6123	
31,59765625	0	6	3	1173,75	0	0	90	96,9375	24,40625	139896280	940,75	-25,4427318	-49,2800864	5724	
30,19921875	0	5,2	3	1076,75	0	0	90	96,9375	24,40625	139896280	939,625	-25,4427014	-49,2799089	5690	
28,59765625	0	3,6	2	1439,625	0	0	90	96,9375	24,40625	139896310	939,625	-25,4427014	-49,2799089	7023	
28,3984375	0	102	2	1432,25	0	0	90	96,9375	24,40625	139896310	939,125	-25,4426122	-49,2797939	6123	
27,8984375	0	2,8	2	1410,875	0	0	90	96,9375	24,40625	139896315	938,75	-25,44258	-49,2797167	5724	
28	0	0,4	2	1416	0	0	90	96,9375	24,40625	139896315	938,75	-25,44258	-49,2797167	5690	
28	0	102	2	1418,625	0	0	90	96,9375	24,40625	139896330	938	-25,44252	-49,2796632	7023	
28,09765625	0	0	2	1419,625	0	0	90	96,9375	24,40625	139896330	936,75	-25,4424723	-49,2795047	6123	
28,09765625	0	0	2	1422	0	0	90	96,9375	24,40625	139896355	935,375	-25,4424567	-49,2794437	5724	
28	0	0	2	1416,25	0	0	90	96,9375	24,40625	139896355	935,125	-25,442437	-49,2793712	5690	
28	0	102	2	1420,5	0	0	90	96,9375	24,40625	139896355	935,125	-25,442437	-49,2793712	7023	
27,8984375	0	102	2	1412,875	0	0	90	97,34375	24,40625	139896370	935,5	-25,4423978	-49,279216	6123	
27,8984375	0	102	2	1410	0	0	90	97,34375	24,40625	139896370	935,5	-25,4423978	-49,279216	5706	
27,796875	0	102	2	1404,25	0	0	90	97,34375	24,40625	139896395	934,875	-25,4423454	-49,2790751	5677	
27,59765625	0	0	2	1397,375	0	0	90	97,34375	24,40625	139896395	934,25	-25,4423259	-49,2789979	7530	
27,3984375	0	102	2	1385,625	0	0	90	97,34375	24,40625	139896410	934,25	-25,4423259	-49,2789979	6094	
27,296875	29,2	102	2	1380,875	0	0	90	97,34375	24,40625	139896410	933,25	-25,4423094	-49,2789292	5727	
27,69921875	52,8	102	2	1411,25	19	9,05	90	97,34375	24,40625	139896415	933,5	-25,4422788	-49,2787834	5601	
28,296875	54,8	0	2	1225,5	14	7,65	90	97,34375	24,40625	139896415	933,5	-25,4422788	-49,2787834	7352	
29,69921875	65,6	102	3	1088,875	52	23,35	90	97,34375	24,40625	139896415	933,5	-25,4422321	-49,2787194	5992	
31,3984375	63,6	0	3	1171,625	44	20,7	90	97,34375	24,40625	139896450	934,25	-25,4422234	-49,2786551	5749	
32,8984375	59,2	0	3	1229,875	34	17,95	90	97,34375	24,40625	139896450	934,625	-25,4422234	-49,2786551	5537	
34,296875	53,2	0	3	1116,375	26	12,6	90	97,34375	24,40625	139896455	934,625	-25,4421575	-49,2784948	7474	
35	0	0	4	958	0	0	90	97,34375	24,40625	139896455	934,625	-25,4421575	-49,2784948	6040	
35,3984375	0	102	4	968	0	0	90	97,34375	24,40625	139896475	934,75	-25,4420546	-49,2782705	5858	
35,69921875	0	102	4	977,625	0	0	90	97,34375	24,40625	139896475	934,75	-25,4420546	-49,2782705	5588	
36,19921875	0	0	4	990,625	0	0	90	97,34375	24,40625	139896505	933,5	-25,4419954	-49,2780963	7274	
36,5	0	102	4	998,625	0	0	90	97,34375	24,40625	139896505	933,625	-25,4419954	-49,2780963	6069	
36,59765625	0	102	4	1003,25	0	0	90	97,21875	24,40625	139896505	932,875	-25,4419464	-49,2778943	5836	
37	0	0	4	1009,375	0	0	90	97,21875	24,40625	139896525	932,875	-25,4419464	-49,2778943	6110	
37,09765625	0	0	4	1013,25	0	0	90	97,21875	24,40625	139896525	933	-25,4419121	-49,2777994	7184	
37,3984375	0	0	4	1016,875	0	0	90	97,21875	24,40625	139896555	933	-25,441865	-49,2777036	6161	
37,59765625	0	3,2	4	1030,125	0	0	90	97,21875	24,40625	139896555	930,5	-25,4417339	-49,2774292	5725	
37,796875	0	9,2	4	1034,625	0	0	90	97,21875	24,40625	139896575	930,5	-25,4417339	-49,2774292	5575	
37,5	0	9,2	4	979,625	0	0	90	97,21875	24,40625	139896575	929,5	-25,4417339	-49,2774292	7675	
37,19921875	0	0,4	4	1381,75	0	0	90	97,21875	24,40625	139896585	930,375	-25,4417339	-49,2774292	6111	
37,19921875	0	1,6	3	1384	0	0	90	97,21875	24,40625	139896585	930,375	-25,4416932	-49,2773372	5816	
37,09765625	0	2	3	1381,25	0	0	90	97,21875	24,40625	139896585	930,375	-25,4416097	-49,276942	5759	
36,296875	0	102	3	1348,625	0	0	90	97,21875	24,40625	139896615	930,375	-25,4416097	-49,276942	7675	
34,59765625	0	6,4	3	1280,75	0	0	90	97,21875	24,40625	139896615	927	-25,4415754	-49,2768475	7675	
32,8984375	0	5,2	3	1222,25	0	0	90	97,21875	24,40625	139896640	925,875	-25,4415754	-49,2768475	5816	
31,19921875	0	102	3	1236,25	0	0	90	97,21875	24,40625	139896640	925,25	-25,4415064	-49,276662	5759	
28,69921875	0	102	2	1454,5	0	0	90	97,21875	24,40625	139896665	926	-25,4414765	-49,2765777	7675	
25,59765625	0	10,4	2	1289,625	0	0	90	97,34375	24,40625	139896665	926,625	-25,4414372	-49,2764952	6111	
23,5	0	102	2	1193	0	0	90	97,34375	24,40625	139896680	926,625	-25,4414372	-49,2764952	5816	
23	0	5,2	2	1161	0	0	90	97,34375	24,40625	139896680	926,625	-25,441406	-49,2764272	5759	
22,3984375	0	3,2	2	1127,125	0	0	90	97,34375	24,40625	139896695	926,875	-25,4413376	-49,2762489	7675	
21,796875	0	102	2	1095,5	0	0	90	97,34375	24,40625	139896695	926,875	-25,4413376	-49,2762489	6111	
20,19921875	0	16,8	2	1024,75	0	0	90	97,34375	24,40625	139896695	926,875	-25,4413376	-49,2762489	5816	
18,19921875	0	16	2	917,125	0	0	90	97,34375	24,40625	139896715	925,875	-25,4413376	-49,2762489	5759	
16,09765625	0	12	2	814,625	0	0	90	97,34375	24,40625	139896715	925,875	-25,4413107	-49,2761839	7675	
14,296875	0	11,2	2	723,75	0	0	90	97,21875	24,40625	139896720	925,875	-25,4412145	-49,2759907	6111	
13,69921875	0	10,4	2	639,125	6	1,45	90	97,21875	24,40625	139896720	925,875	-25,4412145	-49,2759907	5816	
14,09765625	0	6,8	1	611,5	3	0,85	90	97,21875	24,40625	139896735	925,625	-25,4411891	-49,2759617	5759	
13,5	0	9,6	2	674,625	0	0	90	97,34375	24,40625	139896735	925,5	-25,4411693	-49,2758957	7675	
13	0	18,4	2	630,25	2	0,8	90	97,34375	24,40625	139896740	925,5	-25,4411693	-49,2758957	6111	
11,69921875	0	25,2	1	579,375	13	2,7	90	97,34375	24,40625	139896740	925,5	-25,441157	-49,2758543	5816	
9,296875	0	32,8	1	609,125	11	2,45	90	97,34375	24,40625	139896740	926,125	-25,4411252	-49,275822	5759	
5,296875	0	37,2	1	600,5	10	2,35	90	97,34375	24,40625	139896745	926,125	-25,4411252	-49,275822	7675	
1,3984375	0	22	1	602,75	10	2,3	90	97,21875	24,40625	139896745	927,625	-25,441116	-49,2757716	6111	
0,296875	0	28,4	1	600,5	10	2,25	90	97,21875	24,59375	139896750	927,625	-25,4411766	-49,275747	5816	
0,296875	0	30,8	1	598,25	10	2,3	90	97,21875	24,59375	139896750	930,5	-25,441197	-49,2757259	5715	
0	0	30,8	1	600,5	10	2,3	90	97,21875	24,59375	139896750	930,5	-25,441197	-49,2757259	7508	
0	0	30,8	1	599,375	10	2,3	90	97,21875	24,59375	139896750	930,625	-25,4411971	-49,2757256	6103	
0	0	30,4	1	597	11	2,55	90	97,21875	24,59375	139896750	930,75	-25,4411878	-49,2757261	5769	
0	0	30,4	1	600,5	11	2,45	90	97,21875	24,59375	139896750	930,75	-25,4411878	-49,2757261	5677	
0	0	30,4	1	600	10	2,45	90	97,0625	24,59375	139896750	930,625	-25,4411806	-49,2757307	7508	
0	0	30,4	1	601,75	10	2,4	90	97,0625	24,59375	139896750	930,75	-25,4411767	-49,275733	6106	
0	0	30	1	598,75	10	2,4	90	97,0625	24,59375	139896750	930,5	-25,4411767	-49,275733	5769	
0	0	29,6	1	598,75	10	2,45	90	97,0625	24,59375	139896750	930,5	-25,4411649	-49,2757392	5677	
0	0	29,2	1	599,75	10	2,4	90	97,0625	24,59375	139896750	930,75	-25,4411601	-49,2757419	7508	
0	0	29,2	1	598,875	10	2,4	90	97,0625	24,59375	139896750	931	-25,4411607	-49,2757432	6104	
0	0	29,2	1	600,5	10	2,4	90	97,0625	24,71875	139896750	931	-25,4411605	-49,2757441	5769	
0	0	29,2	1	599,375	10	2,4	90	97,0625	24,71875	139896750	931	-25,4411605	-49,2757441	5664	
0	0	29,2	1	599,875	10	2,4	90	97,0625	24,71875	139896750	930,25	-25,4411674	-49,2757333	7519	
0	0	29,2	1	601,125	10	2,45	90	97,0625	24,71875	139896750	929	-25,4411762	-49,2757239	6104	
0	0	29,2	1	599,25	10	2,4	90	97,0625	24,71875	139896750	928,25	-25,4411762	-49,2757239	5790	
0	0	28	1	600,625	10	2,45	90	96,9375	24,71875	139896750	928,25	-25,4411762	-49,2757239	5664	
0	0	28	1	600,5	10	2,4	90	96,9375	24,71875	139896750	928,25	-25,4411949	-49,2756868	7508	
0	0	27,6	1	599,125	10	2,35	90	96,9375	24,71875	139896750	928,25	-25,4411949	-49,2756868	6105	
0	0	27,6	1	600,75	10	2,35	90	96,9375	24,71875	139896750	927,25	-25,4411949	-49,2756868	5769	
0	0	25,6	1	600,25	10	2,4	90	96,9375	24,71875	139896750	927,25	-25,4411994	-49,2756751	5677	
0	0	23,6	1	600,375	10	2,4	90	96,9375	24,71875	139896750	927	-25,4411947	-49,2756808	7508	
0	0	23,6	1	600,125	10	2,4	90	96,9375	24,71875	139896750	927,625	-25,4411947	-49,2756808	6108	
0	0	23,2	1	599,75	10	2,4	90	96,9375	24,71875	139896750	927,625	-25,4411911	-49,2756842	5769	
0	0	22	1	600,25	10	2,4	90	96,9375	24,71875	139896750	927,5	-25,4411912	-49,2756896	5677	
0	0	21,2	1	600,375	10	2,4	89	96,9375	24,71875	139896750	927,5	-25,4411912	-49,2756896	7519	
0	0	16,4	1	599,875	10	2,4	89	96,9375	24,71875	139896750	927	-25,4411891	-49,2756954	6097	
0	0	0	1	599,5	10	2,4	89	96,9375	24,71875	139896750	927	-25,4411891	-49,2756954	5769	
0,5	1,2	0	1	580,125	24	5,6	89	96,9375	24,71875	139896750	928	-25,4411871	-49,2756948	5562	
2,8984375	49,2	0	1	768,625	37	11,45	89	96,9375	24,71875	139896750	927	-25,4411867	-49,2756934	7609	
6	58	0	1	1001	41	15,95	89	96,78125	24,71875	139896750	927,125	-25,4411837	-49,2756923	6084	
9,19921875	65,2	0	1	1175,75	47	21	89	96,78125	24,71875	139896750	927,125	-25,4411837	-49,2756923	5769	
12,3984375	62,8	0	1	1287	38	21,7	89	96,78125	24,71875	139896750	926,625	-25,4411808	-49,2756867	5218	
14	12,8	0	1	805,5	0	0,1	89	96,78125	24,71875	139896760	926,875	-25,4411652	-49,2756613	7508	
14,3984375	0	0	1	652,625	1	0,35	89	96,78125	24,71875	139896760	926,875	-25,4411652	-49,2756613	6118	
14,5	21,6	0	1	611,5	9	0,25	89	96,65625	24,71875	139896765	924,625	-25,4411378	-49,275612	5747	
14,796875	31,6	0	1	800,5	15	3,05	89	96,65625	24,71875	139896765	924,625	-25,4411378	-49,275612	5524	
15,5	58	0	1	1115,75	36	15,95	89	96,65625	24,71875	139896765	924,625	-25,441102	-49,2755369	7631	
17,5	68,8	0	1	1239,5	39	21,6	89	96,65625	24,71875	139896770	924,5	-25,4410617	-49,275461	6168	
19,69921875	78,8	0	2	1004,625	70	23	89	96,65625	24,71875	139896770	924,5	-25,4410617	-49,275461	5663	
22,3984375	81,2	0	2	1141	76	34,85	89	96,375	24,71875	139896790	923,75	-25,4410317	-49,275399	5499	
25,69921875	80	0	2	1308,5	74	40,9	89	96,375	24,71875	139896790	923,75	-25,4410317	-49,275399	7765	
28,296875	85,2	0	3	1071,875	60	25,15	89	96,375	24,71875	139896795	922,25	-25,441009	-49,2753145	6077	
30,8984375	76	0	3	1138,5	78	41,35	89	96,375	24,71875	139896795	922,25	-25,441009	-49,2753145	5815	
33,8984375	77,2	0	3	1275,5	76	37,45	89	96,375	24,71875	139896810	923,125	-25,4409979	-49,2752599	5817	
36,09765625	68,8	0	3	1383,375	55	22,5	89	96,375	24,71875	139896810	923,875	-25,4409979	-49,2752599	7408	
38,5	66,4	0	4	1060,5	58	25,4	89	96,375	24,71875	139896810	923,875	-25,4409726	-49,2751938	6378	
39,796875	0	0	4	1085,5	0	0	89	96,09375	24,71875	139896835	924	-25,4409726	-49,2751938	5616	
40,296875	0	0	4	1105,25	0	0	89	96,09375	24,71875	139896835	924	-25,4405051	-49,2740173	5601	
40,796875	0	0	4	1118,75	0	0	89	96,09375	24,71875	139896860	923,875	-25,4405051	-49,2740173	7776	
41,296875	0	0	4	1130,625	0	0	89	96,09375	24,71875	139896860	923,375	-25,4405051	-49,2740173	6097	
42	0	0	4	1149,625	0	0	89	95,8125	24,71875	139896890	923,375	-25,4405051	-49,2740173	5947	
42,5	0	0	4	1160,25	0	0	89	95,8125	24,71875	139896890	922,75	-25,4405051	-49,2740173	5588	
43	0	9,6	4	1174,625	0	0	89	95,8125	24,71875	139896915	922,75	-25,4405051	-49,2740173	7608	
42,59765625	0	0	4	1160,625	0	0	89	95,8125	24,71875	139896915	922,75	-25,4405051	-49,2740173	6097	
42,59765625	0	0	4	1370,625	0	0	89	95,8125	24,71875	139896915	922,5	-25,4405051	-49,2740173	5881	
42,796875	0	0	3	1590,125	0	0	89	95,8125	24,71875	139896925	922,375	-25,4405051	-49,2740173	5639	
43	0	0	3	1602,375	0	0	89	95,8125	24,71875	139896925	921	-25,4404547	-49,2739082	7620	
43,09765625	0	0	3	1605,625	0	0	89	95,8125	24,71875	139896975	919,875	-25,4404199	-49,2738138	6097	
43,296875	0	0	3	1611,625	0	0	89	95,8125	24,71875	139896975	920,5	-25,4403703	-49,2737137	5881	
43,59765625	0	0	3	1621,5	0	0	89	95,8125	24,71875	139896985	920,875	-25,4403703	-49,2737137	5639	
43,796875	0	0	3	1631,375	0	0	89	95,8125	24,71875	139896985	920,875	-25,4402816	-49,2734914	7620	
44	0	4,4	3	1634,875	0	0	89	95,8125	24,71875	139897025	920,875	-25,4402816	-49,2734914	6097	
43,19921875	0	102	3	1619,5	0	0	89	95,8125	24,71875	139897025	920,5	-25,4402348	-49,2733757	5968	
43,3984375	0	7,6	3	1618,125	0	0	89	95,8125	24,71875	139897025	920,875	-25,4401385	-49,2731501	5728	
43,5	0	0,4	3	1619,875	0	0	89	95,8125	24,59375	139897045	919	-25,4400817	-49,2730199	7374	
43,69921875	0	0,4	3	1622,875	0	0	89	95,8125	24,59375	139897045	919	-25,4400817	-49,2730199	6092	
43,69921875	0	1,6	3	1625,25	0	0	89	95,8125	24,59375	139897070	916,25	-25,4400042	-49,2728245	5968	
43,8984375	0	2,8	3	1634	0	0	89	95,8125	24,59375	139897070	916,25	-25,4399688	-49,2727125	5728	
43,8984375	0	5,6	3	1635,875	0	0	89	95,8125	24,59375	139897105	916,25	-25,4399688	-49,2727125	7374	
42,796875	0	5,2	3	1587,625	0	0	89	95,8125	24,59375	139897105	916,625	-25,4398776	-49,272494	6092	
41	0	4	3	1524,5	0	0	89	95,8125	24,59375	139897130	916,625	-25,4398776	-49,272494	5968	
40,296875	0	0	3	1501,75	0	0	89	95,8125	24,59375	139897130	916,75	-25,4398375	-49,2723735	5728	
40,5	0	0	3	1507,25	0	0	89	95,8125	24,59375	139897165	916,5	-25,4398375	-49,2723735	7374	
40,5	0	0	3	1502,875	0	0	89	95,8125	24,59375	139897165	916,5	-25,4397853	-49,2722738	6092	
40,5	0	0	3	1503,5	0	0	89	95,8125	24,59375	139897165	915,75	-25,4397472	-49,2721601	5968	
40,19921875	0	0	3	1499,125	0	0	89	96,09375	24,59375	139897175	913,625	-25,4396474	-49,2718507	5728	
40	32	0	3	1446,625	1	0	89	96,09375	24,59375	139897175	913,625	-25,4396474	-49,2718507	7374	
40,3984375	48	0	4	1095,75	24	11,2	89	96,09375	24,59375	139897200	913,625	-25,4395799	-49,2716408	6092	
41,296875	62,4	0	4	1133,5	41	16,35	89	96,09375	24,59375	139897200	913,625	-25,4395799	-49,2716408	5968	
42,09765625	71,2	0	4	1162,125	55	22,05	89	96,09375	24,59375	139897235	912,5	-25,4395042	-49,2714416	5823	
43,5	55,6	0	4	1182,125	31	17,6	89	96,09375	24,59375	139897235	912,5	-25,4395042	-49,2714416	8166	
44,3984375	52,8	0	4	1208,875	26	14,8	89	96,09375	24,59375	139897255	910,875	-25,439427	-49,271226	6173	
44,69921875	10	0	4	1202,625	9	12,4	89	96,09375	24,59375	139897255	910,875	-25,439427	-49,271226	5969	
44,3984375	0	0	4	1219,25	0	0	89	96,25	24,59375	139897255	909,875	-25,4393348	-49,2710157	5677	
44,296875	0	0	4	1212,75	0	0	89	96,25	24,59375	139897280	910	-25,4393348	-49,2710157	8238	
44,5	0	0	4	1213	0	0	90	96,25	24,59375	139897280	909,625	-25,439235	-49,2708003	6153	
44,59765625	0	0	4	1218,5	0	0	90	96,25	24,59375	139897320	909,625	-25,439235	-49,2708003	5925	
44,3984375	0	0	4	1215,25	0	0	90	96,25	24,59375	139897320	910	-25,4391409	-49,2705821	6085	
44,19921875	0	0	4	1212,875	0	0	90	96,25	24,59375	139897330	910	-25,4390958	-49,2704667	7419	
44,19921875	0	0	4	1208,625	0	0	90	96,5	24,59375	139897330	909,875	-25,4390565	-49,2703588	6132	
43,8984375	0	0	4	1202,375	0	0	90	96,5	24,59375	139897380	910,5	-25,4390565	-49,2703588	5726	
44,19921875	0	0	4	1205,5	0	0	90	96,5	24,59375	139897380	910,5	-25,4389611	-49,2701502	6187	
43,8984375	0	0	4	1204,75	0	0	90	96,5	24,59375	139897380	910,5	-25,4389611	-49,2701502	7478	
44	0	0	4	1207,375	0	0	90	96,5	24,59375	139897390	906,5	-25,4389274	-49,2699152	6084	
44,09765625	0	0	4	1205,625	0	0	90	96,5	24,59375	139897390	905,25	-25,438884	-49,269805	5215	
44,19921875	0	0,8	4	1206	0	0	90	96,5	24,59375	139897415	904,125	-25,438884	-49,269805	5588	
43,796875	0	6,8	4	1188,875	0	0	90	96,5	24,59375	139897415	904,125	-25,438884	-49,269805	7464	
43,296875	0	1,6	4	1175,75	0	0	90	96,5	24,59375	139897455	903,625	-25,4387892	-49,2695964	6073	
42,8984375	0	1,6	3	1598,25	0	0	90	96,5	24,59375	139897455	901,5	-25,4386935	-49,2693695	5769	
43	0	4,8	3	1593,75	0	0	90	96,5	24,59375	139897475	901	-25,4386935	-49,2693695	5601	
42,69921875	0	3,6	3	1591,125	0	0	90	96,5	24,59375	139897475	901	-25,4386543	-49,2692575	7464	
41,5	0	8	3	1542,375	0	0	90	96,5	24,59375	139897515	899,625	-25,4386543	-49,2692575	6073	
