TachographVehicleSpeed	AcceleratorPedalAPPosition1	BrakePedalPosition	CurrentGear	EngineSpeed	ActualEnginePercentTorque[percent]	EngineFuelRate	EngineCoolantTemperature	EngineOilTemperature[Celsius]	AmbientAirTemp[C]	HRVD_I_TotalVehiclDistancHighRes[m]	GPS_Altitude[m]	GPS_Latitude[deg_per_bit]	GPS_Longitude[deg_per_bit]	D_AxleWeight[kg]	
17,59765625	0	102	2	892,75	0	0	92	97,21875	24,40625	139890785	915,25	-25,4214038	-49,2661435	5728	
17,69921875	0	2,8	2	899	0	0	92	97,21875	24,40625	139890795	915,625	-25,4214038	-49,2661435	7374	
18,59765625	0	2,4	2	936,625	0	0	92	97,21875	24,40625	139890795	915,5	-25,4214038	-49,2661435	6110	
19,3984375	0	102	2	981,75	0	0	92	97,21875	24,40625	139890810	914,375	-25,4214038	-49,2661435	5791	
19,796875	0	102	2	1006	0	0	92	97,0625	24,40625	139890810	914,5	-25,4215022	-49,2661758	5728	
19,796875	0	7,2	2	997,25	0	0	92	97,0625	24,40625	139890815	914,5	-25,4215022	-49,2661758	7374	
19,69921875	0	7,2	2	994,5	0	0	92	97,0625	24,40625	139890815	913,125	-25,4215963	-49,2662193	6110	
19	0	4	2	961,25	0	0	92	97,0625	24,40625	139890825	913,25	-25,4216408	-49,2662405	5791	
19	0	0,4	2	959,25	0	0	92	97,0625	24,40625	139890825	913,25	-25,4216408	-49,2662405	5728	
19,296875	0	9,2	2	973,375	0	0	92	97,0625	24,40625	139890825	912,875	-25,4217637	-49,2663019	7374	
19,09765625	0	16,8	2	967,625	0	0	92	97,21875	24,40625	139890840	913,875	-25,4217637	-49,2663019	6110	
18,5	0	17,6	2	934,875	0	0	92	97,21875	24,40625	139890840	914,125	-25,4218071	-49,2663195	5791	
17,59765625	0	17,6	2	885,125	0	0	92	97,21875	24,40625	139890850	912,5	-25,4218512	-49,2663359	5728	
16,59765625	0	19,2	2	842,5	0	0	91	97,21875	24,40625	139890850	912,5	-25,4218932	-49,266354	7374	
15,59765625	0	19,6	2	787,5	0	0	91	97,21875	24,40625	139890865	911,5	-25,4219717	-49,2663943	6110	
14,59765625	0	22	2	736,75	0	0	91	97,21875	24,40625	139890865	910,625	-25,4219717	-49,2663943	5791	
14,19921875	0	22	2	718,75	0	0	91	97,21875	24,40625	139890875	910,25	-25,4220034	-49,2664188	5728	
13,8984375	0	23,6	2	702	1	0	91	97,0625	24,40625	139890875	910,25	-25,4220034	-49,2664188	7374	
13,296875	0	26	2	678,875	0	0	91	97,0625	24,40625	139890875	909,375	-25,4220034	-49,2664188	6110	
12,796875	0	26	2	641,5	0	0,2	91	97,0625	24,40625	139890880	909,5	-25,4220361	-49,2664411	5791	
12	0	102	1	581,125	10	2,3	91	97,0625	24,40625	139890880	909,5	-25,4220683	-49,2664582	5728	
11,5	0	23,6	1	593,75	11	2,55	91	97,0625	24,40625	139890890	909,75	-25,4220683	-49,2664582	7374	
11,3984375	0	22,8	1	598,375	11	2,55	91	96,9375	24,40625	139890890	909,375	-25,4221725	-49,2665202	6110	
11,296875	0	25,2	1	600	11	2,55	91	96,9375	24,40625	139890895	909,375	-25,4221725	-49,2665202	5791	
11	0	26,4	1	597,875	11	2,65	91	96,9375	24,40625	139890895	909,375	-25,4222244	-49,2665504	5728	
10,5	0	28,8	1	597,625	12	2,75	91	96,9375	24,40625	139890910	909,25	-25,4222494	-49,2665642	7374	
9,796875	0	29,2	1	604,125	9	2,25	91	96,9375	24,40625	139890910	909,125	-25,4222494	-49,2665642	6110	
9	0	30,4	1	595,75	10	2,45	91	96,9375	24,40625	139890910	909,125	-25,4222982	-49,2665909	5791	
8	0	25,6	1	598,625	10	2,4	91	96,9375	24,40625	139890910	909,125	-25,4223201	-49,2666031	5728	
7,69921875	0	25,6	1	600	10	2,35	91	96,9375	24,40625	139890910	909,125	-25,4223201	-49,2666031	7374	
8,19921875	0	28,8	1	597,875	10	2,4	91	96,9375	24,40625	139890915	908,875	-25,4223405	-49,2666139	6110	
8,3984375	0	31,2	1	598,75	10	2,4	91	96,9375	24,40625	139890915	909	-25,4223778	-49,2666343	5791	
9,796875	0	0	1	592,75	12	2,6	91	96,9375	24,40625	139890920	909	-25,4223778	-49,2666343	5728	
11,69921875	52,4	0	1	754,375	27	9,9	91	96,78125	24,40625	139890920	908,75	-25,4224129	-49,2666552	7374	
14,296875	68,8	0	1	982,125	20	7,6	91	96,78125	24,40625	139890920	908,75	-25,4224129	-49,2666552	6110	
17,3984375	84,8	0	1	940	24	9,3	91	96,78125	24,40625	139890930	908,125	-25,4224554	-49,2666821	5791	
20,59765625	80	0	2	1045,625	35	15	91	96,78125	24,40625	139890930	908,125	-25,4224554	-49,2666821	5728	
23,59765625	78,8	0	2	1194,5	27	13,15	91	96,78125	24,40625	139890945	905,875	-25,4225421	-49,2667288	7374	
27	71,2	0	3	1008,625	41	15,7	91	96,78125	24,40625	139890945	905,5	-25,4225839	-49,2667602	6110	
30,69921875	73,2	0	3	1142	49	22,8	91	96,78125	24,40625	139890945	904,625	-25,4226185	-49,2667942	5791	
33,8984375	64,8	0	3	1024,75	36	15,3	91	96,78125	24,40625	139890950	904,625	-25,422677	-49,2668562	5728	
36,19921875	40	0	4	990,875	18	5,9	91	96,78125	24,40625	139890950	904	-25,422677	-49,2668562	7826	
37,296875	0	0	4	1017,5	0	0	91	96,78125	24,59375	139890965	904	-25,4227951	-49,2669895	6222	
37,796875	0	0	4	1034,625	0	0	91	96,78125	24,59375	139890965	904	-25,4228615	-49,2670604	6012	
38,19921875	0	0	4	1044,75	0	0	91	96,5	24,59375	139890995	903,375	-25,4229153	-49,2671346	5651	
38,69921875	0	0	4	1057,125	0	0	91	96,5	24,59375	139890995	903,375	-25,4229153	-49,2671346	7520	
38,296875	0	16,8	4	1053,25	0	0	91	96,5	24,59375	139891015	902,5	-25,422978	-49,2672123	6042	
36,796875	0	102	4	1000,375	0	0	91	96,5	24,59375	139891015	901,875	-25,422978	-49,2672123	5903	
36,09765625	0	0	4	1165,25	0	0	91	96,5	24,59375	139891015	901,875	-25,4230387	-49,267293	5639	
35,3984375	0	16	3	1317,125	0	0	91	96,5	24,59375	139891040	901,75	-25,4230387	-49,267293	7775	
33,8984375	0	0,8	3	1269,875	0	0	91	96,5	24,59375	139891040	900,875	-25,4232762	-49,267591	6040	
32,69921875	0	6,4	3	1205,375	0	0	91	96,5	24,59375	139891070	901,125	-25,4233246	-49,2676676	5903	
31,3984375	0	0	3	1093,875	0	0	91	96,5	24,59375	139891070	901,625	-25,4233787	-49,2677379	5639	
30	0	0	3	1532,125	0	0	91	96,5	24,40625	139891075	900,125	-25,4233787	-49,2677379	7775	
29,3984375	0	0	2	1486,75	0	0	91	96,5	24,40625	139891075	900,125	-25,4234934	-49,2678722	6040	
28,19921875	0	0	2	1429,25	0	0	91	96,25	24,40625	139891110	900,625	-25,4235405	-49,2679248	5903	
27,296875	0	0	2	1382,625	0	0	91	96,25	24,40625	139891110	900,625	-25,4235405	-49,2679248	5639	
26,59765625	0	0	2	1344,75	0	0	91	96,25	24,40625	139891120	901,375	-25,4235899	-49,2679872	7775	
25,796875	0	0	2	1304,5	0	0	91	96,25	24,40625	139891120	903	-25,4236637	-49,2681255	6040	
25	0	15,2	2	1264	0	0	91	96,25	24,40625	139891120	903	-25,4236637	-49,2681255	5903	
23,09765625	0	0	2	1168,5	0	0	91	96,25	24,40625	139891135	903,875	-25,4237382	-49,2681909	5639	
21,796875	0	14	2	1104	0	0	91	96,25	24,40625	139891135	903,875	-25,4237382	-49,2681909	7775	
19,796875	0	15,6	2	1003,125	0	0	91	96,25	24,40625	139891155	903,875	-25,4237861	-49,2682376	6040	
17,59765625	0	5,6	2	895	0	0	91	96,25	24,40625	139891155	904,25	-25,4237861	-49,2682376	5903	
15,59765625	0	7,6	2	790,5	0	0	91	96,25	24,40625	139891165	904,25	-25,4239404	-49,2684502	5639	
13,8984375	0	5,6	2	701,625	0	0	91	96,09375	24,40625	139891165	906	-25,4239404	-49,2684502	7775	
12,5	0	26	2	601,375	10	2,3	91	96,09375	24,40625	139891180	906	-25,4239404	-49,2684502	6040	
9,8984375	0	27,2	1	593,375	14	3,25	91	96,09375	24,40625	139891180	903,5	-25,4239842	-49,2684826	5903	
6	0	102	1	601,625	12	2,75	91	96,09375	24,40625	139891180	903,875	-25,4240008	-49,2685118	5639	
3,8984375	0	22,8	1	602,5	12	2,7	91	96,09375	24,3125	139891185	903,75	-25,4240105	-49,2685313	7775	
2,19921875	0	24,8	1	600,5	12	2,7	91	96,09375	24,3125	139891185	903,75	-25,4240221	-49,2685393	6040	
0,69921875	0	34,4	1	601,5	12	2,65	91	96,25	24,3125	139891185	904	-25,4240221	-49,2685463	5903	
0,296875	0	102	1	600,375	11	2,65	91	96,25	24,3125	139891185	904,5	-25,4240248	-49,2685479	5677	
0	0	102	1	598	11	2,65	91	96,25	24,3125	139891190	905,125	-25,4240248	-49,2685479	7453	
0	0	102	1	599,375	12	2,75	91	96,25	24,3125	139891190	905,125	-25,4240251	-49,2685535	6111	
0	0	102	1	599,5	12	2,85	91	96,25	24,3125	139891190	905,625	-25,4240251	-49,2685535	6111	
0	0	102	1	600,25	12	2,85	91	96,25	24,3125	139891190	905,625	-25,4240272	-49,2685568	5677	
0	0	102	1	601,75	12	2,75	91	96,25	24,3125	139891190	906,5	-25,4240272	-49,2685568	7474	
0	0	36,4	1	601,125	12	2,7	91	96,25	24,3125	139891190	906,5	-25,4240407	-49,2685741	6112	
0	0	35,2	1	601,5	12	2,75	91	96,25	24,3125	139891190	908	-25,4240407	-49,2685741	5791	
0	0	34,4	1	600,25	12	2,75	91	96,25	24,40625	139891190	908,125	-25,4240407	-49,2685741	5677	
0	0	15,2	1	600,25	12	2,7	91	96,5	24,40625	139891190	908,375	-25,4240414	-49,2685714	7474	
0	0	0	1	524,625	28	6,15	91	96,5	24,40625	139891190	908,5	-25,4240422	-49,2685712	6116	
1,59765625	0	102	1	597,625	24	5,7	91	96,5	24,40625	139891190	908	-25,4240431	-49,2685711	5813	
3	18,4	0	1	602,75	24	5,45	91	96,5	24,40625	139891190	904	-25,4240447	-49,2685727	5486	
4,19921875	51,6	102	1	641,25	45	9,75	91	96,5	24,40625	139891190	902,75	-25,4240447	-49,2685727	7631	
6,3984375	65,6	102	1	1071,625	52	21,25	91	96,5	24,40625	139891190	903	-25,4240549	-49,2685799	6100	
9,796875	69,2	102	1	1278,375	50	27,4	91	96,375	24,40625	139891190	902,625	-25,4240762	-49,2685995	5815	
13	69,2	0	1	1348,75	48	28,6	91	96,375	24,40625	139891190	902,625	-25,4240762	-49,2685995	5550	
15,3984375	66,4	102	1	1378,125	41	24,3	91	96,375	24,59375	139891195	902,75	-25,4240762	-49,2685995	7876	
17,19921875	67,6	0	1	1449,75	43	29,85	91	96,375	24,59375	139891195	902,5	-25,4241101	-49,26864	6043	
19,09765625	76	0	1	1235,375	38	19,45	91	96,375	24,59375	139891205	902,5	-25,4241101	-49,26864	5816	
20,796875	72,8	102	2	1055,5	70	31,7	91	96,375	24,59375	139891205	901,875	-25,4241615	-49,2687052	5371	
22,59765625	55,6	0	2	1144,375	33	16,15	91	96,25	24,59375	139891215	901,875	-25,4242125	-49,2687517	7787	
23,19921875	44,4	0	2	1171,25	17	10	91	96,25	24,59375	139891215	902,125	-25,4242506	-49,2687863	6089	
22,69921875	0	0	2	1144,625	0	0	91	96,25	24,59375	139891235	902	-25,4242969	-49,2688186	5813	
22,09765625	8	0	2	1118,625	0	0	91	96,25	24,59375	139891235	902	-25,4242969	-49,2688186	5932	
21,296875	17,6	0	2	1079,875	0	0	91	96,25	24,59375	139891235	902	-25,4243955	-49,2688608	7754	
20,69921875	29,6	0	2	1051,5	7	2,75	91	95,96875	24,59375	139891245	902	-25,4244503	-49,2688789	6070	
20,59765625	43,2	0	2	1053,125	18	7,35	91	95,96875	24,59375	139891245	901,875	-25,4245011	-49,2688859	5683	
21,296875	50	102	2	1081,25	26	10,9	90	95,96875	24,59375	139891255	902	-25,4245011	-49,2688859	5550	
21,69921875	47,6	102	2	1100,875	22	8,05	91	95,96875	24,59375	139891255	902	-25,4245495	-49,2688841	7676	
22,19921875	42,4	0	2	1127,625	15	8,15	91	95,96875	24,59375	139891275	902,625	-25,4245961	-49,2688804	6208	
22,796875	48	0	2	1153,25	21	9,25	91	95,96875	24,59375	139891275	904,375	-25,4245961	-49,2688804	6191	
23,296875	50,8	102	2	1183,375	20	8,05	91	95,96875	24,59375	139891280	903,625	-25,4247038	-49,2688564	5613	
23,796875	45,2	0	2	1200,75	17	7,75	91	95,8125	24,59375	139891280	903,625	-25,4247477	-49,2688417	7931	
23,5	21,2	0	2	1176,5	0	0	91	95,8125	24,59375	139891280	902,75	-25,4247477	-49,2688417	6068	
23,09765625	16,4	0	2	1168,75	0	0	91	95,8125	24,40625	139891305	904,25	-25,4249019	-49,2688009	5878	
22,5	34	0	2	1140,75	7	2,55	91	95,8125	24,40625	139891305	905,5	-25,4249019	-49,2688009	5499	
22,59765625	44,4	0	2	1153,25	17	7,95	91	95,8125	24,40625	139891315	906,375	-25,4250071	-49,2687749	7542	
22,09765625	36,4	0	2	1124,125	10	4,75	91	95,8125	24,40625	139891315	906,375	-25,4250071	-49,2687749	6175	
22	34,8	0	2	1109,875	9	3,4	91	95,8125	24,40625	139891325	903,5	-25,4251072	-49,2687566	5900	
21,796875	41,6	0	2	1111,125	15	5,5	91	95,8125	24,40625	139891325	903,5	-25,4251535	-49,2687505	5741	
21,8984375	43,2	0	2	1117,375	17	8,05	91	95,8125	24,40625	139891345	902,875	-25,4252045	-49,2687211	7665	
22	45,6	0	2	1116,5	20	8,9	91	95,8125	24,40625	139891345	902,875	-25,4252045	-49,2687211	6079	
22,296875	50	0	2	1130,75	25	11,1	91	95,8125	24,40625	139891355	904,75	-25,4253894	-49,2687261	5901	
22,59765625	42,8	0	2	1143,5	16	7,2	91	95,8125	24,40625	139891355	905,875	-25,4253894	-49,2687261	5741	
22,796875	38,4	0	2	1148,5	13	6,8	91	95,8125	24,40625	139891355	906,5	-25,4254536	-49,2687185	7776	
22,3984375	35,6	102	2	1137,125	9	3,8	91	95,8125	24,40625	139891375	906,5	-25,4254536	-49,2687185	6095	
23,5	95,6	0	2	1195,625	65	31,15	91	95,8125	24,40625	139891375	905,125	-25,4255717	-49,2687346	5772	
25,59765625	100	102	2	1301,25	72	37,05	91	96,09375	24,40625	139891390	904,375	-25,4256285	-49,2687124	5257	
27,69921875	100	0	2	1243,75	58	29,65	91	96,09375	24,40625	139891390	904,375	-25,4256285	-49,2687124	7642	
29,59765625	100	0	3	1104,375	88	40,65	91	96,09375	24,40625	139891395	903,625	-25,4257933	-49,2687021	6044	
32,09765625	100	0	3	1198,5	95	46,45	91	96,09375	24,40625	139891395	903,125	-25,4258786	-49,2687194	5769	
34,59765625	100	0	3	1292,75	93	49,3	91	96,09375	24,40625	139891420	903,125	-25,4259296	-49,2686946	5499	
36,69921875	100	0	3	1368,5	78	45,5	91	96,09375	24,40625	139891420	903,125	-25,4259296	-49,2686946	7620	
38,19921875	100	0	4	1051	66	27,95	91	96,09375	24,40625	139891420	903,125	-25,4260924	-49,2686647	6007	
39,69921875	100	0	4	1085,375	61	27,95	91	96,09375	24,40625	139891420	903,125	-25,4260924	-49,2686647	5926	
40,59765625	73,2	0	4	1109,875	52	23,8	91	96,09375	24,40625	139891440	906,125	-25,4261864	-49,2686605	5575	
41,19921875	72	0	4	1129	41	19,2	91	96,09375	24,40625	139891440	906,125	-25,4263636	-49,2686485	7398	
40,8984375	20,8	0	4	1118,875	0	0	91	96,09375	24,40625	139891460	906,125	-25,4265704	-49,268634	6229	
40,09765625	32,8	0	4	1095,875	4	2,85	91	96,09375	24,40625	139891460	906,125	-25,4265704	-49,268634	5834	
39,3984375	50,8	102	4	1075,75	27	11,1	91	96,09375	24,40625	139891495	906,25	-25,4265704	-49,268634	6021	
39,69921875	59,2	102	4	1085,875	38	15,6	91	96,25	24,40625	139891495	906,25	-25,4266651	-49,268634	7286	
39,5	47,6	0	4	1089,75	23	13,1	91	96,25	24,40625	139891520	906,25	-25,4266651	-49,268634	5984	
39,3984375	50,8	102	4	1077,375	38	23,35	91	96,25	24,40625	139891520	906,25	-25,428002	-49,2685225	6076	
39,59765625	55,2	102	4	1087,875	34	14,5	91	96,25	24,40625	139891520	906	-25,428002	-49,2685225	5308	
39,09765625	50,8	0	4	1073,125	26	11	91	96,25	24,40625	139891550	906	-25,428002	-49,2685225	7753	
39,59765625	67,6	0	4	1085,125	59	26,3	92	96,25	24,40625	139891550	905,875	-25,428002	-49,2685225	6176	
40	78,4	102	4	1093,125	58	26,05	92	96,25	24,40625	139891560	905,875	-25,428002	-49,2685225	5923	
40,19921875	66	0	4	1098,875	54	24,2	92	96,25	24,40625	139891560	906,125	-25,428002	-49,2685225	5671	
40,5	63,6	102	4	1101,75	50	20,2	92	96,25	24,40625	139891585	907,25	-25,428002	-49,2685225	7887	
40,5	70,8	102	4	1106,5	47	21,4	92	96,25	24,40625	139891585	907,25	-25,428002	-49,2685225	6102	
40,5	70	0	4	1108,625	46	20,7	92	96,25	24,40625	139891615	907,25	-25,428002	-49,2685225	5948	
40,296875	51,6	0	4	1094,375	26	9,35	92	96,25	24,40625	139891615	915,75	-25,428002	-49,2685225	5601	
39,59765625	46,8	0	4	1078	18	10,45	92	96,25	24,40625	139891640	915,75	-25,4280803	-49,2685094	7475	
38,69921875	28	0	4	1061	13	2,9	92	96,25	24,40625	139891640	915,75	-25,4280803	-49,2685094	6093	
38,296875	76,4	0	4	1050,125	62	20,8	92	96,25	24,40625	139891640	913,5	-25,4280803	-49,2685094	5923	
38,3984375	56,4	102	4	1061,625	38	31,05	92	96,5	24,40625	139891670	909,5	-25,4283234	-49,2684505	5562	
38	0	102	4	1023,625	0	0	92	96,5	24,40625	139891670	909,5	-25,4283753	-49,2684213	7475	
37,296875	0	102	4	1019,25	0	0	92	96,5	24,3125	139891695	909,5	-25,4284602	-49,2683916	6059	
36,796875	0	102	4	1005	0	0	92	96,5	24,3125	139891695	910,875	-25,428552	-49,2683705	5771	
36,59765625	0	102	4	1000	0	0	92	96,5	24,3125	139891705	910,625	-25,428552	-49,2683705	5460	
36,09765625	0	102	4	990,5	0	0	92	96,5	24,3125	139891705	910	-25,4286966	-49,2683154	8569	
35,69921875	0	102	4	975,5	0	0	92	96,5	24,3125	139891745	911,5	-25,4287422	-49,2682326	6328	
35,296875	0	0	4	966,75	0	0	92	96,5	24,3125	139891745	911,5	-25,4287422	-49,2682326	5746	
34,796875	0	0	4	949	0	0	92	96,5	24,3125	139891745	912	-25,4287422	-49,2682326	5626	
34,296875	0	102	4	937,75	0	0	92	96,5	24,3125	139891755	912,125	-25,428992	-49,2681163	7531	
33,69921875	0	102	4	924	0	0	92	96,5	24,3125	139891755	912,125	-25,428992	-49,2681163	6101	
33,09765625	0	0	4	905,625	0	0	92	96,5	24,3125	139891795	912,125	-25,429134	-49,2680282	5814	
32,69921875	0	102	4	889,25	0	0	92	96,5	24,3125	139891795	916,375	-25,429134	-49,2680282	5550	
31,796875	0	102	4	1184,125	0	0	92	96,5	24,3125	139891805	916,375	-25,4292027	-49,2679832	7453	
31	0	102	3	1153,625	0	0	92	96,65625	24,3125	139891805	916,375	-25,4292027	-49,2679832	6077	
29,59765625	0	102	3	1038,625	0	0	92	96,65625	24,3125	139891820	916,375	-25,4295228	-49,2679139	5791	
28,19921875	0	102	2	1420	0	0	92	96,65625	24,3125	139891820	913,875	-25,4295228	-49,2679139	5677	
27,296875	0	1,2	2	1379,25	0	0	92	96,65625	24,3125	139891820	913,875	-25,4295972	-49,2678614	7430	
26	0	3,2	2	1312,125	0	0	92	96,65625	24,3125	139891845	912,625	-25,429634	-49,2677455	6077	
23,3984375	0	1,2	2	1181,125	0	0	92	96,9375	24,3125	139891845	912,625	-25,4296881	-49,2676915	5791	
22,19921875	0	1,6	2	1121,25	0	0	92	96,9375	24,3125	139891860	911,375	-25,4297446	-49,2676488	5677	
21,19921875	0	7,6	2	1066,875	0	0	92	96,9375	24,3125	139891860	911,375	-25,429796	-49,2676006	7430	
19,69921875	0	102	2	993,75	0	0	92	96,9375	24,40625	139891865	912,125	-25,429886	-49,2676147	6077	
19	0	102	2	959,5	0	0	92	96,9375	24,40625	139891865	912,25	-25,4299407	-49,2676004	5791	
17,3984375	0	14,4	2	882,875	0	0	92	97,0625	24,40625	139891885	911,75	-25,4299929	-49,2676413	5677	
15,69921875	0	16,4	2	793	0	0	92	97,0625	24,40625	139891885	911,75	-25,4300324	-49,2676265	7430	
14,19921875	0	23,6	2	721,375	0	0	92	97,0625	24,40625	139891895	912,625	-25,4300824	-49,2676352	6077	
12,19921875	0	29,6	2	593	6	1,3	92	97,0625	24,40625	139891895	912,625	-25,4300824	-49,2676352	5791	
8,69921875	0	29,2	1	600	12	2,9	92	97,0625	24,40625	139891895	915,375	-25,4301304	-49,267631	5677	
5,3984375	0	30	1	603,5	10	2,3	92	97,0625	24,40625	139891905	915,375	-25,4301516	-49,2676157	7430	
2,3984375	0	31,2	1	596,375	11	2,55	92	97,34375	24,40625	139891905	915,5	-25,4301552	-49,2675982	6077	
0,796875	0	28,4	1	604	10	2,3	92	97,34375	24,40625	139891910	916,5	-25,4301676	-49,267581	5791	
0,296875	0	32	1	600,125	9	2,25	92	97,34375	24,40625	139891910	917,375	-25,4301676	-49,267581	5677	
0	0	30,8	1	599,5	10	2,3	92	97,34375	24,40625	139891910	917,875	-25,4301332	-49,2675615	7509	
0	0	30	1	598,5	10	2,4	92	97,34375	24,40625	139891910	917,875	-25,4301332	-49,2675615	6112	
0	0	30	1	599,375	10	2,4	92	97,34375	24,40625	139891910	918,5	-25,430129	-49,2675545	5792	
0	0	102	1	601	10	2,35	92	97,34375	24,40625	139891910	919,75	-25,4301184	-49,267546	5639	
0	0	102	1	600,125	10	2,3	92	97,34375	24,40625	139891910	920,625	-25,4301169	-49,2675394	7509	
0	0	102	1	599,5	10	2,35	92	97,34375	24,40625	139891910	920,625	-25,4301142	-49,2675356	6115	
0	0	4	1	600,25	10	2,35	92	97,34375	24,40625	139891910	921	-25,4301142	-49,2675356	5792	
0	0	102	1	596,125	11	2,45	92	97,34375	24,40625	139891910	922,375	-25,4301142	-49,2675356	5639	
0	0	102	1	603	10	2,4	92	97,34375	24,40625	139891910	922,75	-25,4301114	-49,2675289	7509	
0	0	102	1	601,375	10	2,25	92	97,34375	24,40625	139891910	922,75	-25,4301114	-49,2675289	6115	
0	0	0	1	600,25	10	2,3	92	97,34375	24,40625	139891910	922,875	-25,4301114	-49,2675289	5792	
0	0	102	1	600,75	10	2,3	92	97,5	24,40625	139891910	922,25	-25,4301107	-49,2675268	5639	
0	0	102	1	600,75	10	2,25	92	97,5	24,40625	139891910	922	-25,4301133	-49,2675268	7509	
0	0	0	1	601	10	2,3	92	97,5	24,40625	139891910	922	-25,4301133	-49,2675268	6115	
0	0	0	1	600	10	2,3	92	97,5	24,40625	139891910	921,75	-25,4301137	-49,2675268	5792	
0	0	0	1	601,375	10	2,25	92	97,34375	24,40625	139891910	921,875	-25,430114	-49,2675271	5639	
0	0	102	1	599,75	10	2,3	92	97,34375	24,40625	139891910	922	-25,4301138	-49,2675273	7509	
0	0	0	1	601,375	9	2,25	92	97,34375	24,40625	139891910	922	-25,4301138	-49,2675273	6115	
0	0	0	1	600,125	10	2,3	92	97,34375	24,40625	139891910	922	-25,4301142	-49,2675273	5792	
0	0	0	1	599,25	10	2,3	92	97,34375	24,40625	139891910	922	-25,4301142	-49,2675273	5639	
0	0	102	1	600,875	10	2,25	92	97,34375	24,40625	139891910	922	-25,4301145	-49,2675272	7520	
0	0	102	1	600,5	10	2,3	92	97,34375	24,40625	139891910	922	-25,4301145	-49,2675272	6115	
0	0	102	1	598,5	10	2,25	92	97,34375	24,40625	139891910	922	-25,4301144	-49,2675272	5792	
0	0	0	1	600	10	2,25	92	97,34375	24,40625	139891910	922	-25,4301145	-49,2675271	5639	
0	0	102	1	600	10	2,3	92	97,34375	24,40625	139891910	922	-25,4301145	-49,2675271	7520	
0	0	0	1	600	10	2,25	92	97,34375	24,40625	139891910	922	-25,4301147	-49,267527	6115	
0	0	102	1	601,125	9	2,25	92	97,21875	24,40625	139891910	922	-25,4301148	-49,2675269	5792	
0	0	102	1	599,375	10	2,25	92	97,21875	24,40625	139891910	922	-25,4301148	-49,2675269	5639	
0	0	0	1	600	10	2,25	92	97,21875	24,40625	139891910	922	-25,4301149	-49,2675269	7520	
0	0	0	1	600	10	2,3	92	97,21875	24,40625	139891910	922	-25,4301149	-49,2675269	6115	
0	0	102	1	600,375	10	2,25	92	97,21875	24,40625	139891910	922	-25,430115	-49,2675269	5792	
0	0	0	1	601,625	9	2,25	92	97,21875	24,40625	139891910	922	-25,4301152	-49,2675269	5626	
0	0	0	1	600,75	10	2,3	92	97,21875	24,40625	139891910	922,125	-25,4301152	-49,2675269	7520	
0	0	102	1	600,125	9	2,25	92	97,21875	24,40625	139891910	922,125	-25,4301153	-49,2675269	6115	
0	0	102	1	600,25	10	2,3	92	97,21875	24,40625	139891910	922,25	-25,4301153	-49,2675269	5792	
0	0	0	1	601,5	10	2,25	91	97,21875	24,40625	139891910	922,375	-25,4301153	-49,2675269	5639	
0	0	0	1	599,625	10	2,25	91	97,21875	24,40625	139891910	922,375	-25,4301154	-49,2675268	7520	
0	0	102	1	601,625	9	2,25	91	97,21875	24,40625	139891910	922,375	-25,4301154	-49,2675268	6115	
0	0	0	1	552,75	24	5,7	91	97,21875	24,40625	139891910	922,375	-25,4301154	-49,2675268	5792	
1,69921875	27,2	0	1	596,625	23	5,5	91	96,9375	24,40625	139891910	922,5	-25,4301155	-49,2675266	5460	
3,5	60,8	0	1	868,625	50	17,35	91	96,9375	24,40625	139891910	922,5	-25,4301155	-49,2675266	7631	
6,69921875	70	0	1	1119,375	46	20,95	91	96,9375	24,40625	139891910	922,625	-25,4301243	-49,2675284	6077	
10	94,8	0	1	1264	54	27,9	91	96,9375	24,40625	139891910	925	-25,4301243	-49,2675284	5881	
13,09765625	100	0	1	1433,625	62	35,7	91	96,65625	24,40625	139891915	925	-25,4301375	-49,2675195	5282	
16,59765625	100	0	1	1619,5	69	45,85	91	96,65625	24,40625	139891915	924,875	-25,43015	-49,2675119	7587	
19,8984375	100	0	1	1075,25	60	26,85	91	96,65625	24,40625	139891920	924,875	-25,4302693	-49,2674857	6116	
22,59765625	99,2	0	2	1143,25	85	41,6	91	96,65625	24,40625	139891920	920,375	-25,4302693	-49,2674857	5990	
25,59765625	100	0	2	1294,75	86	46,6	91	96,65625	24,40625	139891935	918,625	-25,4302693	-49,2674857	5397	
28,09765625	87,6	0	2	1261,625	66	35	91	96,25	24,40625	139891935	918,625	-25,4303612	-49,26746	8133	
30,5	81,6	0	3	1140	93	46,7	91	96,25	24,40625	139891950	917,625	-25,4304281	-49,2674539	6098	
32,296875	36,4	0	3	1181,25	12	5,55	91	96,25	24,40625	139891950	917,125	-25,4304281	-49,2674539	6231	
32,19921875	40,4	0	4	868,5	26	3,2	91	96,25	24,40625	139891950	917,125	-25,4305748	-49,2674297	5486	
33,09765625	48,4	0	4	908,25	30	11,9	91	96,25	24,40625	139891970	917	-25,4306515	-49,2674167	7474	
33	0	0	4	900,125	0	0	91	96,25	24,40625	139891970	917,75	-25,4307117	-49,2674088	6237	
33,09765625	0	0	4	904,125	0	0	91	95,6875	24,40625	139891970	918,5	-25,4307574	-49,2674014	5905	
33,59765625	0	102	4	916,375	0	0	91	95,6875	24,40625	139891995	920,5	-25,4307574	-49,2674014	5384	
