TachographVehicleSpeed	AcceleratorPedalAPPosition1	BrakePedalPosition	CurrentGear	EngineSpeed	ActualEnginePercentTorque[percent]	D_FuelRate	EngineFuelRate	EngineCoolantTemperature	AmbientAirTemp[C]	HRVD_I_TotalVehiclDistancHighRes[m]	D_AxleWeight[kg]
0	0	31,6	1	569,25	27	103	6,1	79	15,59375	143057280	7754
0	0	0	1	652,875	8	33	1,95	79	15,59375	143057280	6033
0,296875	0	0	1	584	26	102	6,05	79	15,5	143057280	5768
1,59765625	6	0	1	599,75	24	96	5,7	79	15,5	143057280	5180
2,69921875	30,8	0	1	602,125	24	95	5,6	79	15,5	143057280	7753
3,59765625	44	102	1	654,125	33	143	8,45	79	15,5	143057280	6051
5,09765625	49,6	102	1	876,25	33	207	12,25	79	15,59375	143057280	5769
6,8984375	49,6	102	1	934,375	31	202	11,95	79	15,59375	143057280	5218
8,5	50,4	102	1	982,875	31	214	12,7	79	15,59375	143057280	7753
9,69921875	49,2	0	1	988	28	191	11,3	79	15,59375	143057285	6054
10,796875	48,4	0	1	997,875	28	195	11,55	79	15,59375	143057285	5878
11,59765625	48,4	102	1	1015,875	27	187	11,1	79	15,59375	143057290	5282
12,19921875	45,6	0	1	1000,875	23	160	9,5	79	15,59375	143057290	7776
12,59765625	22,8	0	1	922,375	7	77	4,55	79	15,59375	143057295	6046
12,19921875	0	0	1	620	8	33	1,95	79	15,59375	143057295	5854
11,8984375	0	102	1	593,375	9	37	2,15	79	15,59375	143057305	5358
11,3984375	0	0	1	594	11	43	2,55	79	15,59375	143057305	7686
11,09765625	0	102	1	596,75	12	46	2,7	79	15,59375	143057305	6058
10,69921875	0	102	1	597,125	12	48	2,85	79	15,5	143057315	5724
10,3984375	0	102	1	596,375	13	52	3,05	79	15,5	143057315	5422
10,19921875	0	7,6	1	597,5	14	52	3,05	78	15,5	143057320	7754
9,796875	0	102	1	604	10	41	2,4	78	15,5	143057320	6050
8,296875	0	25,2	1	598,625	11	43	2,55	78	15,5	143057325	5724
7	0	26	1	598,75	11	42	2,45	78	15,5	143057325	5409
5,09765625	0	102	1	600,25	11	44	2,6	79	15,5	143057330	7597
3,09765625	0	102	1	600,75	11	43	2,55	79	15,5	143057330	6050
1,796875	0	102	1	598,75	11	43	2,55	79	15,5	143057335	5724
1	0	21,6	1	600,375	11	43	2,55	79	15,5	143057335	5422
0,296875	0	22	1	600,75	11	43	2,55	79	15,5	143057335	7664
0,296875	0	22	1	601,25	11	44	2,6	79	15,3125	143057335	6060
0	0	22	1	599,375	11	44	2,6	79	15,3125	143057335	5767
0	0	21,6	1	599,875	11	44	2,6	79	15,3125	143057335	5384
0	0	21,6	1	601,875	11	44	2,6	79	15,3125	143057335	7664
0	0	21,6	1	600,5	11	43	2,55	79	15,5	143057335	6057
0	0	0	1	598,875	11	44	2,6	79	15,5	143057335	5768
0	18,8	0	1	561,5	26	104	6,15	79	15,5	143057335	5384
1,69921875	52	0	1	767,75	41	204	12,1	79	15,5	143057335	7742
4,3984375	60,4	0	1	998,25	45	303	17,95	79	15,5	143057335	6049
7,3984375	62,8	0	1	1126,5	44	338	20,05	79	15,5	143057335	5679
9,8984375	55,6	0	1	1134	33	266	15,75	79	15,5	143057335	5180
11,3984375	46,4	0	1	1067,75	24	184	10,9	79	15,5	143057335	7709
11,796875	39,2	0	1	883	20	125	7,4	79	15,5	143057335	6052
11,796875	38	0	1	868,5	19	117	6,9	79	15,5	143057350	5811
11,8984375	52	0	1	1033,625	36	261	15,45	79	15,5	143057350	5333
12,796875	51,2	0	1	1110,625	29	233	13,8	79	15,5	143057350	7798
13,5	59,6	0	1	1121,75	34	233	13,8	79	15,5	143057350	6095
15,19921875	65,2	0	1	1265,125	39	344	20,4	79	15,5	143057360	5853
16,796875	60	0	1	1298,25	30	276	16,35	79	15,5	143057360	5333
18,09765625	68	0	1	922,75	27	177	10,5	79	15,5	143057360	7675
19,69921875	66,4	0	2	1002	61	510	30,25	79	15,5	143057370	6037
21,796875	64,8	0	2	1108,75	49	394	23,35	79	15,5	143057370	5937
23,5	67,2	0	2	1190,875	53	433	25,7	79	15,5	143057380	5180
25,69921875	68	0	2	1305,875	48	428	25,4	79	15,5	143057380	7520
27	66,4	0	3	996,75	54	381	22,6	79	15,5	143057400	5966
29	54,8	0	3	1081,25	52	550	32,65	79	15,5	143057400	5702
30,3984375	70	0	3	1127,75	60	471	27,95	79	15,5	143057415	5435
32	70	0	3	1190	56	452	26,8	79	15,5	143057415	7664
33,296875	61,2	0	3	1239,75	46	409	24,25	79	15,5	143057415	6015
34,296875	68,4	0	3	968,375	32	227	13,45	79	15,5	143057445	5723
35,59765625	68	0	4	977,5	62	434	25,75	79	15,5	143057445	5499
37	65,2	0	4	1009,25	54	432	25,65	79	15,5	143057455	7709
38,19921875	63,6	0	4	1042	49	353	20,95	79	15,5	143057455	6036
39,09765625	20,8	0	4	1072,375	14	208	12,35	79	15,5	143057455	5702
38,796875	0	0	4	1060,75	0	0	0	79	15,5	143057475	5486
38,59765625	0	0	4	1054,25	0	0	0	79	15,5	143057475	7597
38,3984375	0	0	4	1049,5	0	0	0	79	15,21875	143057505	6028
38,19921875	0	0	4	1041,5	0	0	0	79	15,21875	143057505	5834
37,8984375	0	0	4	1035,5	0	0	0	79	15,21875	143057530	5320
37,59765625	0	0	4	1029,375	0	0	0	79	15,21875	143057530	7798
37,3984375	0	0	4	1021,625	0	0	0	79	15,21875	143057530	6208
37,09765625	0	0	4	1015,625	0	0	0	79	15,21875	143057550	5832
36,796875	7,6	0	4	1005,625	0	0	0	79	15,21875	143057550	5371
36,3984375	15,2	0	4	993,75	0	0	0	79	15	143057580	7630
35,8984375	20,4	0	4	979,75	1	10	0,55	80	15	143057580	6115
35,5	24,8	0	4	966	4	37	2,15	80	15	143057590	5851
35	27,2	0	4	956,875	6	7	0,4	80	15	143057590	5588
34,296875	0	0	4	934,875	0	0	0	80	14,8125	143057630	7909
33,796875	0	0	4	923,5	0	0	0	80	14,8125	143057630	6284
33	0	0	4	902,625	0	0	0	80	14,8125	143057630	5699
32,3984375	0	0	4	816,625	0	0	0	80	14,8125	143057640	5511
31,09765625	36,4	0	3	1164,75	7	3	0,15	80	14,8125	143057640	7430
31,296875	62,4	0	3	1164,25	41	312	18,5	80	14,8125	143057660	6035
32,09765625	70,4	0	3	1198,25	56	461	27,35	80	14,8125	143057660	6035
33,09765625	73,6	0	3	1237,5	61	538	31,9	80	14,8125	143057685	5218
34,19921875	76	0	3	1275,25	64	548	32,5	80	14,8125	143057685	7664
35,3984375	74,8	0	3	1316	60	561	33,3	80	14,8125	143057700	6073
35,8984375	73,2	0	3	1319,75	39	362	21,45	80	14,8125	143057700	5811
36,69921875	76	0	4	1003	76	523	31,05	80	14,8125	143057700	5282
37,59765625	75,2	0	4	1028,375	75	550	32,65	80	14,59375	143057730	7865
38,3984375	74,8	0	4	1050,5	72	480	28,5	80	14,59375	143057730	6071
39,69921875	76	0	4	1091,375	73	553	32,8	80	14,59375	143057750	5701
40,796875	77,2	0	4	1115,875	76	608	36,1	80	14,59375	143057750	5358
41,69921875	76,4	0	4	1142,5	72	563	33,4	80	14,59375	143057765	7921
42,3984375	70,8	0	4	1161,75	59	476	28,25	80	14,59375	143057765	6006
43	70,8	0	4	1177	58	445	26,4	80	14,59375	143057810	6055
43	53,6	0	4	1193,375	29	298	17,65	80	14,59375	143057810	5358
42,5	0	0	4	1163,125	0	0	0	80	14,59375	143057820	7363
41,69921875	0	0	4	1137,375	0	0	0	80	14,59375	143057820	6096
40,59765625	0	0	4	1108,375	0	0	0	80	14,59375	143057820	5877
39,69921875	0	0	4	1081,875	0	0	0	81	14,59375	143057855	5550
38,69921875	0	0	4	1055,625	0	0	0	81	14,59375	143057855	7697
37,796875	0	0	4	1031,875	0	0	0	81	14,59375	143057880	6020
36,8984375	0	0	4	1007,875	0	0	0	81	14,59375	143057880	5724
36,09765625	0	0	4	986,625	0	0	0	81	14,59375	143057900	5358
35,8984375	0	0	4	978,625	0	0	0	81	14,59375	143057900	7788
35,3984375	0	0	4	968,625	0	0	0	81	14,59375	143057930	6047
34,796875	0	0	4	951,875	0	0	0	81	14,59375	143057930	5703
34,5	42	0	4	939,875	22	157	9,3	81	14,59375	143057930	5677
34,69921875	63,2	0	4	952,125	46	417	24,75	81	14,59375	143057940	7877
35,5	73,2	0	4	970,375	70	392	23,25	81	14,59375	143057940	6134
36,296875	77,2	0	4	994,375	76	520	30,85	81	14,5	143057960	5880
37,19921875	80	0	4	1020,5	78	563	33,4	81	14,5	143057960	5206
37,69921875	67,2	0	4	1029,5	71	548	32,5	81	14,5	143057990	7820
38,3984375	72	0	4	1052,75	79	610	36,2	81	14,5	143057990	6074
39,296875	78	0	4	1073,75	81	636	37,75	81	14,5	143058010	5987
40,09765625	72	0	4	1096,25	68	511	30,3	81	14,5	143058010	5346
40,8984375	72,4	0	4	1116,25	66	510	30,25	81	14,5	143058040	7497
41,59765625	74,4	0	4	1135,5	72	567	33,65	81	14,5	143058040	6073
42,296875	74,8	0	4	1158,375	71	566	33,6	81	14,5	143058040	5766
42,796875	72,4	0	4	1166,75	62	503	29,85	81	14,5	143058065	5193
43,09765625	68,4	0	4	1179,125	54	438	26	81	14,5	143058065	7753
42,3984375	0	0	4	1156,5	0	0	0	81	14,5	143058075	6040
41,3984375	0	0	4	1133,25	0	0	0	81	14,5	143058075	5767
40,59765625	0	0	4	1109,75	0	0	0	81	14,5	143058125	5588
39,69921875	0	0	4	1085,125	0	0	0	81	14,5	143058125	7552
39	0	0	4	1068,5	0	0	0	81	14,5	143058135	6034
38,5	0	0	4	1053,75	0	0	0	81	14,5	143058135	5744
38	0	0	4	1039,875	0	0	0	81	14,5	143058135	5333
37,796875	0	0	4	1036	0	0	0	81	14,5	143058180	7652
37,69921875	0	0	4	1029,5	0	0	0	82	14,5	143058180	6037
37,5	0	0	4	1024,875	0	0	0	82	14,5	143058190	5767
37,3984375	0	0	4	1023,875	0	0	0	82	14,5	143058190	5435
37,3984375	0	0	4	1023,625	0	0	0	82	14,5	143058210	7397
37,59765625	0	0	4	1031,375	0	0	0	82	14,5	143058210	6112
37,8984375	0	0	4	1036,5	0	0	0	82	14,5	143058240	5743
38,19921875	0	0	4	1043	0	0	0	82	14,5	143058240	5448
38,5	0	0	4	1052,125	0	0	0	82	14,5	143058260	7564
38,09765625	0	2,8	4	1043	0	0	0	82	14,5	143058260	6057
36,796875	0	102	4	1004,375	0	0	0	82	14,5	143058260	5810
35,796875	0	102	4	923,75	0	0	0	82	14,5	143058260	5409
34,3984375	0	0,8	3	1290,875	0	0	0	82	14,5	143058295	7731
34,5	0	2	3	1281,875	0	0	0	82	14,5	143058295	6057
34,5	0	4	3	1283,75	0	0	0	82	14,3125	143058315	5810
33,8984375	0	8,4	3	1258	0	0	0	82	14,3125	143058315	5409
32,3984375	0	3,2	3	1187,25	0	0	0	82	14,3125	143058325	7731
31,19921875	0	3,6	3	1559,375	0	0	0	82	14,3125	143058325	6057
31,296875	0	3,6	2	1581,25	0	0	0	82	14,3125	143058350	5810
30,8984375	0	6,4	2	1561,125	0	0	0	82	14,3125	143058350	5409
29,19921875	0	4	2	1456,875	0	0	0	82	14,3125	143058370	7731
28,796875	0	3,6	2	1455,875	0	0	0	82	14,3125	143058370	6057
27,59765625	0	2,8	2	1401,5	0	0	0	82	14,3125	143058370	5810
27,69921875	0	3,2	2	1401,875	0	0	0	82	14,3125	143058385	5409
27,69921875	0	2,4	2	1401,5	0	0	0	82	14,3125	143058385	7731
27,59765625	0	3,2	2	1401,375	0	0	0	82	14,3125	143058410	6057
27,5	0	5,6	2	1390,875	0	0	0	82	14,3125	143058410	5810
25,8984375	0	4	2	1323,25	0	0	0	82	14,3125	143058425	5409
25,796875	0	2,8	2	1301,375	0	0	0	82	14,3125	143058425	7731
25,796875	0	3,2	2	1305,5	0	0	0	82	14,3125	143058445	6057
25,796875	0	3,2	2	1303,75	0	0	0	82	14,3125	143058445	5810
25,69921875	0	4	2	1294,875	0	0	0	82	14,3125	143058445	5409
25,19921875	0	4	2	1274,75	0	0	0	82	14,3125	143058455	7731
24	0	3,2	2	1209,25	0	0	0	82	14,3125	143058455	6057
24	0	2,4	2	1217,875	0	0	0	82	14,3125	143058465	5810
23,8984375	0	5,2	2	1211,5	0	0	0	82	14,3125	143058465	5409
22,8984375	0	3,2	2	1155,75	0	0	0	82	14,3125	143058485	7731
22,69921875	0	1,2	2	1150,25	0	0	0	81	14,3125	143058485	6057
22,796875	0	2	2	1156,625	0	0	0	81	14,3125	143058500	5810
22,796875	0	4,4	2	1156	0	0	0	81	14,3125	143058500	5409
22,8984375	0	2	2	1156,375	0	0	0	81	14,3125	143058500	7731
22,796875	0	4	2	1150,375	0	0	0	81	14,3125	143058520	6057
22,09765625	0	4,8	2	1103,25	0	0	0	82	14,3125	143058520	5810
21,5	0	2,8	2	1085,5	0	0	0	82	14,3125	143058530	5409
21,3984375	0	3,2	2	1080,375	0	0	0	82	14,3125	143058530	7731
21,09765625	0	102	2	1064	0	0	0	82	14,3125	143058540	6057
20,8984375	0	2,8	2	1060	0	0	0	82	14,3125	143058540	5810
20,796875	0	4,8	2	1051,875	0	0	0	82	14,3125	143058560	5409
19,69921875	0	4,4	2	993,5	0	0	0	82	14,3125	143058560	7731
18,8984375	0	4,8	2	955,875	0	0	0	82	14,3125	143058560	6057
17,59765625	0	5,2	2	894,875	0	0	0	82	14,3125	143058565	5810
16,09765625	0	3,2	2	814,75	0	0	0	82	14,3125	143058565	5409
15,3984375	0	0,8	2	779,75	0	0	0	82	14,3125	143058585	7731
15,5	0	3,6	2	786,25	0	0	0	82	14,3125	143058585	6057
15,3984375	0	3,2	2	781,375	0	0	0	82	14,3125	143058590	5810
15,3984375	0	4,8	2	778,375	0	0	0	82	14,3125	143058590	5409
14,796875	0	7,2	2	748	0	0	0	82	14,3125	143058600	7731
14,296875	0	8	2	724,375	0	0	0	82	14,3125	143058600	6057
14	0	15,2	2	710,25	0	0	0	82	14,3125	143058610	5810
13,69921875	0	15,6	2	684,5	3	5	0,25	82	14,3125	143058610	5409
13,09765625	0	102	2	663,375	0	0	0	82	14,3125	143058610	7731
12,8984375	0	102	2	591,75	7	25	1,45	82	14,3125	143058620	6057
12,296875	0	102	1	597,75	9	35	2,05	82	14,3125	143058620	5810
11,69921875	0	22,8	1	597,625	9	35	2,05	82	14,3125	143058625	5409
11	0	24,4	1	594,5	11	43	2,55	82	14,3125	143058625	7731
10,09765625	0	25,2	1	606,75	10	41	2,4	82	14,3125	143058635	6057
9,09765625	0	28	1	598,875	10	39	2,3	82	14,3125	143058635	5810
8	0	23,2	1	599,625	10	39	2,3	82	14,3125	143058640	5409
7,69921875	0	20,4	1	600,875	10	38	2,25	82	14,3125	143058640	7731
7,5	0	102	1	598,75	10	39	2,3	82	14,3125	143058640	6057
8,59765625	6,8	102	1	577,875	15	55	3,25	82	14,3125	143058645	5810
10,09765625	46	0	1	726,25	28	121	7,15	82	14,3125	143058645	5409
12,09765625	48	102	1	996,5	26	176	10,45	82	14,3125	143058650	7731
14,3984375	57,2	102	1	1183,75	30	265	15,7	82	14,3125	143058650	6057
17	60,4	102	1	1030,375	28	204	12,1	82	14,3125	143058660	5810
19,296875	69,6	102	2	969,75	51	321	19,05	82	14,3125	143058660	5409
22	64,8	102	2	1115,375	42	323	19,15	82	14,3125	143058670	7731
24,3984375	50,8	102	3	913,375	35	294	17,45	82	14,3125	143058670	6057
25,5	0	0	3	955,625	0	0	0	82	14,3125	143058680	6094
26,296875	0	0	3	976,375	0	0	0	82	14,3125	143058680	5626
27,3984375	0	0	3	1022,5	0	0	0	82	14,3125	143058680	7408
28,09765625	0	0	3	1045,625	0	0	0	82	14,3125	143058705	6136
28,8984375	0	6	3	1074,5	0	0	0	82	14,3125	143058705	5657
28,09765625	0	0	3	1044,375	0	0	0	82	14,3125	143058715	5779
27,69921875	0	17,2	3	1262,75	0	0	0	82	14,3125	143058715	7630
26,19921875	0	18,4	2	1313,25	0	0	0	82	14,3125	143058730	6161
22,5	0	14,8	2	1134,5	0	0	0	82	14,3125	143058730	5877
19,296875	0	9,2	2	973,375	0	0	0	82	14,3125	143058730	5779
16,69921875	0	16,8	2	842,625	0	0	0	82	14,3125	143058750	7630
14,69921875	0	16,8	2	743,25	0	0	0	82	14,3125	143058750	6161
13,5	0	22,4	2	689,5	7	42	2,45	82	14,3125	143058760	5877
9,19921875	0	102	1	580,5	14	56	3,3	82	14,3125	143058760	5779
3,296875	0	102	1	605	11	44	2,6	82	14,3125	143058760	7630
0,69921875	0	26,8	1	601,875	11	45	2,65	82	14,3125	143058770	6161
0,296875	0	31,6	1	599,625	11	43	2,55	82	14,3125	143058770	5877
0	0	102	1	602,375	11	43	2,55	82	14,3125	143058770	5499
0	0	24,4	1	600,125	11	44	2,6	82	14,3125	143058770	7597
0	0	15,6	1	570,75	20	52	3,05	82	14,3125	143058770	6078
1,296875	49,6	102	1	597,875	41	138	8,15	82	14,3125	143058770	5789
4,69921875	65,6	102	1	1082,5	52	379	22,5	82	14,3125	143058775	5257
8,796875	68,4	0	1	1244,25	50	435	25,8	82	14,3125	143058775	7786
12,3984375	73,2	102	1	1366,5	54	493	29,25	82	14,3125	143058775	6029
15,59765625	70,4	0	1	1454,5	45	444	26,35	82	14,3125	143058775	5856
18,3984375	77,2	0	1	956,25	39	273	16,2	82	14,3125	143058775	5244
20,796875	79,2	0	2	1071,625	81	608	36,1	82	14,3125	143058780	7687
24	77,6	0	2	1202,625	69	472	28	82	14,3125	143058780	6070
26	75,2	102	3	987,125	51	345	20,45	82	14,3125	143058795	5790
28,796875	85,6	0	3	1079,25	89	673	39,95	82	14,3125	143058795	5269
31,09765625	76,8	0	3	1173,375	74	599	35,55	82	14,3125	143058810	8110
34,09765625	79,2	0	3	1267	73	669	39,7	82	14,3125	143058810	6194
36,09765625	87,2	0	4	994,875	59	407	24,15	82	14,3125	143058835	5766
38,296875	80,8	0	4	1062,125	76	376	22,3	82	14,3125	143058835	5346
41,59765625	82	102	4	1140,5	83	729	43,25	82	14,3125	143058835	7898
42,296875	0	102	4	1158,875	0	0	0	82	14,3125	143058860	6072
42,8984375	0	102	4	1170,125	0	0	0	82	14,3125	143058860	6206
43,19921875	0	0	4	1179,25	0	0	0	82	14,3125	143058870	5651
43,296875	0	0	4	1182,25	0	0	0	82	14,3125	143058870	7743
43,69921875	0	0	4	1190,125	0	0	0	82	14,3125	143058905	6085
43,8984375	0	0	4	1203,25	0	0	0	83	14,3125	143058905	5895
44,3984375	0	0	4	1214,125	0	0	0	83	14,3125	143058930	5702
44,796875	0	0	4	1224	0	0	0	83	14,3125	143058930	7453
45,09765625	0	0	4	1232	0	0	0	83	14,3125	143058930	6092
45,3984375	0	0	4	1241,375	0	0	0	83	14,3125	143058965	5921
45,69921875	0	0	4	1250,625	0	0	0	83	14,3125	143058965	5460
45,8984375	0	0	4	1254,625	0	0	0	83	14,3125	143058990	7564
46,3984375	0	0	4	1270,25	0	0	0	83	14,3125	143058990	6092
46,8984375	0	102	4	1284,75	0	0	0	83	13,90625	143059005	6209
47,09765625	0	102	4	1290,125	0	0	0	83	13,90625	143059005	5257
47,3984375	0	0	4	1296,25	0	0	0	83	13,90625	143059055	7609
47,5	0	0	4	1297,125	0	0	0	83	13,90625	143059055	6412
47,296875	0	0	4	1293,5	0	0	0	83	13,90625	143059070	5800
46,8984375	0	102	4	1283,125	0	0	0	83	13,90625	143059070	5460
46,3984375	0	0	4	1270	0	0	0	83	13,90625	143059070	7942
46	0	0	4	1257,625	0	0	0	83	13,90625	143059120	6039
45,296875	0	0	4	1240,125	0	0	0	83	13,90625	143059120	5811
44,69921875	0	0	4	1219,25	0	0	0	83	13,90625	143059135	5473
43,796875	0	0	4	1199	0	0	0	83	13,90625	143059135	7586
43	0	0	4	1175,625	0	0	0	83	13,90625	143059160	6072
42,09765625	0	0	4	1151,875	0	0	0	83	13,90625	143059160	5722
41,09765625	0	0	4	1124	0	0	0	83	13,90625	143059195	5435
40,19921875	0	0	4	1098	0	0	0	83	13,90625	143059195	7652
39,296875	0	0	4	1072,5	0	0	0	83	13,90625	143059195	6049
38,296875	0	0	4	1044,875	0	0	0	83	13,90625	143059220	5854
37,19921875	0	102	4	1016,625	0	0	0	83	13,90625	143059220	5371
36,19921875	2	102	4	988,375	0	0	0	83	13,90625	143059230	7753
35,5	40	102	4	974,25	18	119	7,05	83	13,90625	143059230	6048
35,296875	56	102	4	963,75	37	270	16	83	13,90625	143059270	5766
35,3984375	55,2	0	4	967,875	38	271	16,05	83	13,90625	143059270	5333
35,59765625	56,4	0	4	976,375	42	304	18,05	83	13,90625	143059280	7619
35,69921875	50,8	0	4	976	34	251	14,9	83	13,90625	143059280	6062
35,59765625	49,2	0	4	974,125	31	209	12,4	83	13,90625	143059310	5832
35,296875	49,2	0	4	962,875	29	184	10,9	83	13,90625	143059310	5295
35,09765625	51,6	0	4	961,125	32	201	11,9	83	13,90625	143059310	7698
35,19921875	58,4	0	4	960	43	260	15,4	83	13,90625	143059330	6076
35,19921875	57,2	0	4	963,75	41	274	16,25	83	13,90625	143059330	5788
35,5	62,4	0	4	970,5	49	346	20,5	83	13,90625	143059350	5358
35,796875	60,8	0	4	982	50	343	20,35	83	13,90625	143059350	7630
36,09765625	62,8	102	4	987	50	328	19,45	83	13,90625	143059350	6012
36,3984375	60	102	4	1004,5	43	293	17,35	83	13,90625	143059380	5722
36,69921875	60	0	4	1003	42	283	16,8	83	13,90625	143059380	5346
36,796875	62	102	4	1009,125	46	312	18,5	83	13,90625	143059400	7731
37	58	102	4	1011,5	41	284	16,85	83	13,90625	143059400	6077
37,19921875	60,4	0	4	1017,125	44	315	18,7	83	13,90625	143059400	5788
37,296875	58	102	4	1019,625	40	298	17,65	83	13,90625	143059430	5308
37,296875	57,6	102	4	1022,25	39	264	15,65	83	13,90625	143059430	7441
37,3984375	60,4	102	4	1026,25	45	315	18,7	83	14,09375	143059440	6068
37,5	60,4	102	4	1028	44	324	19,2	83	14,09375	143059440	5767
37,5	59,2	0	4	1028,375	43	318	18,85	83	14,09375	143059460	5511
37,296875	55,2	0	4	1022,875	37	277	16,4	83	14,09375	143059460	7653
37,19921875	60	0	4	1020,5	43	302	17,9	83	14,09375	143059490	5998
37,19921875	55,6	102	4	1015,125	37	269	15,95	83	14,09375	143059490	5855
36,8984375	56	102	4	1009,875	38	262	15,55	83	14,3125	143059510	5320
36,69921875	57,2	0	4	1000,25	39	271	16,05	84	14,3125	143059510	7564
37	65,6	102	4	999,75	58	449	26,65	84	14,3125	143059510	6045
36,796875	62,8	102	4	1007,625	51	373	22,1	84	14,3125	143059540	5787
36,8984375	70,8	0	4	1008,625	66	473	28,05	84	14,3125	143059540	5269
37,09765625	67,6	102	4	1011	59	370	21,95	84	14,3125	143059565	7731
37,19921875	72,8	102	4	1024,375	68	482	28,6	84	14,3125	143059565	6069
37,69921875	75,2	0	4	1035,125	70	530	31,45	84	14,3125	143059575	5788
38	70	0	4	1033,5	65	471	27,95	84	14,3125	143059575	5269
38,19921875	66,4	102	4	1043,875	52	386	22,9	84	14,09375	143059615	7609
38,09765625	64,8	0	4	1042,25	52	380	22,55	84	14,09375	143059615	6019
38	63,6	0	4	1039,75	51	353	20,95	84	14,09375	143059615	5788
37,8984375	60,8	0	4	1037,75	49	382	22,65	84	14,09375	143059625	5346
37,69921875	65,6	0	4	1032,125	51	391	23,2	84	14,09375	143059625	7743
37,8984375	68,4	0	4	1035,375	61	456	27,05	84	14,09375	143059645	6152
38,09765625	72	102	4	1039,875	57	444	26,35	84	14,09375	143059645	5700
38,19921875	66	0	4	1043,125	67	461	27,35	84	13,90625	143059680	5358
38,3984375	71,2	0	4	1047,5	64	478	28,35	84	13,90625	143059680	7419
38,5	70,4	102	4	1053,375	63	495	29,35	84	13,90625	143059700	6037
38,69921875	69,2	0	4	1060,125	63	513	30,45	84	13,90625	143059700	5810
39	69,2	0	4	1067,25	64	465	27,6	84	13,90625	143059700	5371
39,09765625	68,8	0	4	1071	60	429	25,45	84	14,09375	143059730	7586
39,296875	69,2	102	4	1075	60	434	25,75	84	14,09375	143059730	6079
39,5	73,2	102	4	1081,25	66	467	27,7	84	14,09375	143059755	5767
39,69921875	69,6	102	4	1088	58	447	26,5	84	14,09375	143059755	5206
39,8984375	72,4	0	4	1104,625	66	382	22,65	84	14,09375	143059765	7664
40,19921875	70	0	4	1097,25	61	481	28,55	84	14,09375	143059765	6073
40,5	72	0	4	1110,375	60	498	29,55	84	14,09375	143059795	6010
40,5	64,4	0	4	1106,25	59	459	27,25	84	14,09375	143059795	5269
40,3984375	64	0	4	1102,625	51	396	23,5	84	14,09375	143059820	7553
40,296875	66,4	102	4	1096,625	51	383	22,7	84	14,09375	143059820	6018
40,19921875	68	0	4	1099,5	51	385	22,85	85	14,09375	143059820	5788
40,19921875	70	0	4	1108,375	60	410	24,3	85	14,09375	143059855	5346
40,09765625	67,2	0	4	1101,5	55	413	24,5	85	14,09375	143059855	7787
40,59765625	79,2	102	4	1108,875	72	541	32,1	85	14,09375	143059875	6120
40,296875	66,8	0	4	1094,375	60	444	26,35	85	14,09375	143059875	5745
40,296875	69,6	102	4	1100,625	61	470	27,9	85	13,90625	143059900	5295
40,296875	71,2	102	4	1111,25	62	472	28	85	13,90625	143059900	7742
40,3984375	65,6	102	4	1102,125	54	426	25,25	85	13,90625	143059930	5975
40,09765625	62,4	0	4	1094,5	49	339	20,1	85	13,90625	143059930	5921
40	62,4	0	4	1091,5	45	322	19,1	85	13,90625	143059930	5358
39,8984375	66	0	4	1086,625	54	402	23,85	85	13,90625	143059945	7664
39,796875	63,2	0	4	1083,875	47	351	20,8	85	13,90625	143059945	5992
39,5	60,8	0	4	1086,125	47	355	21,05	85	13,90625	143059985	5812
39,5	67,2	0	4	1074,25	55	419	24,85	85	13,90625	143059985	5295
39,8984375	69,2	0	4	1091,25	59	412	24,45	85	13,90625	143060000	7608
39,796875	76	102	4	1096,125	68	509	30,2	85	13,90625	143060000	6083
40	64,4	102	4	1091,25	50	447	26,5	85	13,90625	143060020	5701
38,8984375	0	102	4	1056,125	0	0	0	85	13,90625	143060020	5486
37,69921875	0	102	4	1027,5	0	0	0	85	13,90625	143060020	8207
36,5	0	102	4	998,125	0	0	0	85	13,90625	143060055	6136
35,3984375	0	3,6	4	966,375	0	0	0	85	13,90625	143060055	5899
33,796875	0	8,4	4	920	0	0	0	85	13,90625	143060075	5409
32,19921875	0	102	4	882,125	0	0	0	85	13,90625	143060075	7754
31,09765625	0	102	3	1155,875	0	0	0	85	13,90625	143060085	6040
30	0	0	3	1116,5	0	0	0	85	13,90625	143060085	5722
29	0	0	3	1077,625	0	0	0	85	13,90625	143060120	5409
28	0	0	3	1040,125	0	0	0	85	13,90625	143060120	7754
26,3984375	0	17,6	3	986,5	0	0	0	85	13,90625	143060125	6040
24,296875	0	18,4	3	880,75	0	0	0	85	13,90625	143060125	5722
20,8984375	0	20,8	2	1057,875	0	0	0	85	13,90625	143060125	5409
17,19921875	0	102	2	868	0	0	0	85	13,90625	143060155	7754
14,19921875	0	102	2	720,75	0	6	0,35	85	13,90625	143060155	6040
10,5	0	102	2	573,125	11	37	2,15	85	13,90625	143060160	5722
4,8984375	0	35,6	1	611,875	10	41	2,4	85	13,90625	143060160	5409
1,19921875	0	28,8	1	600,375	10	38	2,25	85	13,90625	143060165	7754
0,3984375	0	102	1	601,75	9	37	2,15	85	13,90625	143060165	6040
0	0	33,2	1	599	10	38	2,25	85	13,90625	143060165	5767
0	0	32	1	602	9	37	2,15	85	13,90625	143060165	5409
0	0	31,2	1	597,5	10	38	2,25	85	13,90625	143060165	7620
